trans_date,trans_amount
2020-03-20 18:19:28.011781+00:00,1576
2020-03-20 18:00:04.820088+00:00,2225.73
2020-03-20 17:12:31.637029+00:00,68
2020-03-20 17:04:35.694851+00:00,580.36
2020-03-20 15:36:00.345083+00:00,998.29
2020-03-20 14:55:34.721686+00:00,350
2020-03-20 12:59:59.869048+00:00,23.68
2020-03-20 10:40:43.952507+00:00,23.2
2020-03-20 08:16:53.142883+00:00,5025.52
2020-03-20 06:56:09.044980+00:00,1000
2020-03-20 04:35:58.030842+00:00,47
2020-03-20 03:56:21.876955+00:00,140
2020-03-20 02:20:30.471607+00:00,200
2020-03-20 01:10:20.965584+00:00,100
2020-03-20 00:43:39.976491+00:00,244.5
2020-03-20 00:29:31.710409+00:00,100
2020-03-20 00:04:14.915130+00:00,20.11
2020-03-19 22:32:43.944478+00:00,59.8
2020-03-19 22:19:49.665719+00:00,379.5
2020-03-19 20:32:38.725599+00:00,64.74
2020-03-19 20:29:42.946806+00:00,233
2020-03-19 20:21:16.593932+00:00,579.6
2020-03-19 20:19:38.984693+00:00,40.5
2020-03-19 19:36:37.891671+00:00,45.1
2020-03-19 19:05:28.245869+00:00,48400
2020-03-19 18:37:59.226318+00:00,240.35
2020-03-19 18:32:42.854705+00:00,1034.8
2020-03-19 18:24:30.214893+00:00,59.38
2020-03-19 18:05:58.441159+00:00,345.38
2020-03-19 17:16:34.651400+00:00,625
2020-03-19 15:08:44.282475+00:00,26
2020-03-19 14:09:40.423015+00:00,2.5
2020-03-19 13:56:10.459052+00:00,36
2020-03-19 09:02:25.962424+00:00,12
2020-03-19 04:06:51.903377+00:00,50
2020-03-19 02:56:24.497650+00:00,126.6
2020-03-19 02:54:54.024054+00:00,170
2020-03-19 02:33:19.860756+00:00,740
2020-03-19 02:07:58.698169+00:00,54
2020-03-19 01:58:15.182405+00:00,159
2020-03-19 01:34:46.252967+00:00,119
2020-03-19 01:11:16.935708+00:00,12.42
2020-03-19 00:26:02.925159+00:00,470
2020-03-19 00:08:19.520784+00:00,25.96
2020-03-18 23:53:48.846333+00:00,727.51
2020-03-18 23:18:44.132372+00:00,64.69
2020-03-18 23:17:02.036412+00:00,70
2020-03-18 23:12:37.191773+00:00,42
2020-03-18 22:26:21.032889+00:00,101.97
2020-03-18 22:19:39.952210+00:00,35
2020-03-18 22:18:55.937857+00:00,35
2020-03-18 22:18:32.501820+00:00,35
2020-03-18 22:17:49.662916+00:00,18.85
2020-03-18 22:00:16.015568+00:00,3960
2020-03-18 21:06:33.114930+00:00,109
2020-03-18 20:57:56.507167+00:00,98
2020-03-18 20:16:43.621488+00:00,35
2020-03-18 19:40:29.234313+00:00,20
2020-03-18 19:31:04.235024+00:00,231.15
2020-03-18 18:24:46.439213+00:00,89
2020-03-18 18:04:41.531433+00:00,11.6
2020-03-18 17:57:44.077173+00:00,300
2020-03-18 16:27:25.139982+00:00,25.5
2020-03-18 14:23:00.419217+00:00,110
2020-03-18 13:49:39.897220+00:00,50000
2020-03-18 11:29:37.240716+00:00,34.3
2020-03-18 10:39:14.149237+00:00,2
2020-03-18 05:04:34.196783+00:00,390
2020-03-18 04:50:06.438177+00:00,52.5
2020-03-18 03:24:05.217427+00:00,15.5
2020-03-18 03:23:20.696168+00:00,333.5
2020-03-18 02:58:39.723489+00:00,507.2
2020-03-18 02:02:50.095606+00:00,160
2020-03-18 01:44:25.435214+00:00,175
2020-03-18 01:04:46.757886+00:00,61.5
2020-03-18 01:01:22.058223+00:00,29
2020-03-18 01:01:21.418293+00:00,29
2020-03-18 01:00:10.749042+00:00,116.1
2020-03-18 00:58:31.954527+00:00,100
2020-03-18 00:41:11.591761+00:00,30
2020-03-18 00:27:52.210992+00:00,46
2020-03-18 00:12:34.324459+00:00,40
2020-03-18 00:00:10.365977+00:00,229
2020-03-17 22:50:07.406406+00:00,1000
2020-03-17 22:03:52.378644+00:00,119.25
2020-03-17 21:00:24.179473+00:00,221
2020-03-17 20:39:08.611687+00:00,51.46
2020-03-17 19:51:15.623013+00:00,152.44
2020-03-17 19:35:21.298219+00:00,25
2020-03-17 18:52:39.031551+00:00,425
2020-03-17 18:09:26.957871+00:00,67.5
2020-03-17 16:33:20.434962+00:00,100
2020-03-17 16:22:48.098135+00:00,418
2020-03-17 15:23:34.948085+00:00,72
2020-03-17 14:55:24.942511+00:00,26
2020-03-17 14:14:28.846554+00:00,100
2020-03-17 11:48:59.130322+00:00,42.92
2020-03-17 04:32:12.478482+00:00,1284.6
2020-03-17 03:02:19.885268+00:00,109.5
2020-03-17 02:56:24.825149+00:00,18
2020-03-17 02:28:23.891822+00:00,421.26
2020-03-17 01:25:42.389910+00:00,20
2020-03-17 01:24:19.997599+00:00,100
2020-03-17 00:57:33.960117+00:00,148
2020-03-17 00:52:25.766010+00:00,52
2020-03-17 00:45:26.815730+00:00,35.35
2020-03-17 00:45:19.951158+00:00,74.85
2020-03-17 00:45:07.436459+00:00,153.85
2020-03-16 21:51:29.304513+00:00,2398
2020-03-16 20:54:26.782283+00:00,34.31
2020-03-16 20:53:42.364105+00:00,52
2020-03-16 20:46:36.747574+00:00,150
2020-03-16 20:43:16.838072+00:00,90
2020-03-16 20:33:55.688650+00:00,56
2020-03-16 20:14:44.831452+00:00,236.26
2020-03-16 20:07:06.361148+00:00,82
2020-03-16 19:36:43.353782+00:00,58
2020-03-16 18:40:37.509001+00:00,70.96
2020-03-16 17:23:24.468551+00:00,45
2020-03-16 17:13:29.787301+00:00,153
2020-03-16 04:11:13.418182+00:00,64.9
2020-03-16 03:58:24.996393+00:00,223
2020-03-16 03:36:18.788231+00:00,123.5
2020-03-16 03:04:39.929847+00:00,220
2020-03-16 02:54:07.915880+00:00,67.5
2020-03-16 02:07:19.225367+00:00,85
2020-03-16 01:42:10.702758+00:00,139
2020-03-16 01:26:59.474661+00:00,18
2020-03-16 00:16:50.942532+00:00,794.35
2020-03-16 00:07:32.405185+00:00,106
2020-03-16 00:05:11.876939+00:00,161
2020-03-15 23:57:35.555234+00:00,150
2020-03-15 23:30:04.495053+00:00,443.5
2020-03-15 23:28:50.438532+00:00,349
2020-03-15 23:27:57.793056+00:00,20
2020-03-15 23:15:06.555514+00:00,40
2020-03-15 23:14:03.195257+00:00,44
2020-03-15 22:52:56.728945+00:00,32
2020-03-15 22:25:30.498845+00:00,390
2020-03-15 21:08:33.362783+00:00,43
2020-03-15 20:44:42.085441+00:00,97
2020-03-15 20:04:37.743854+00:00,619.43
2020-03-15 19:24:43.868338+00:00,130
2020-03-15 19:14:10.949956+00:00,31
2020-03-15 19:10:46.369368+00:00,1973.94
2020-03-15 18:50:53.116478+00:00,21.8
2020-03-15 18:01:51.659390+00:00,34
2020-03-15 17:54:08.068971+00:00,70.95
2020-03-15 17:48:30.937075+00:00,431.25
2020-03-15 17:04:09.777209+00:00,34.5
2020-03-15 16:23:00.244703+00:00,7.5
2020-03-15 16:14:36.794109+00:00,60
2020-03-15 16:04:47.068235+00:00,152.87
2020-03-15 16:03:12.752508+00:00,29.5
2020-03-15 15:48:36.615716+00:00,85
2020-03-15 14:59:17.082164+00:00,244
2020-03-15 06:28:26.172193+00:00,1300
2020-03-15 06:08:15.043745+00:00,20
2020-03-15 06:07:31.967163+00:00,12
2020-03-15 03:25:21.160441+00:00,64.3
2020-03-15 01:57:58.636776+00:00,113.15
2020-03-15 01:09:03.436192+00:00,140
2020-03-15 01:06:05.197801+00:00,375
2020-03-15 00:57:25.258415+00:00,636.99
2020-03-15 00:48:37.552137+00:00,180
2020-03-14 23:42:35.803278+00:00,12
2020-03-14 23:05:17.501307+00:00,715.5
2020-03-14 22:42:22.652632+00:00,59
2020-03-14 22:42:01.390219+00:00,98.02
2020-03-14 22:34:37.911842+00:00,34.91
2020-03-14 22:15:58.008694+00:00,182
2020-03-14 22:00:20.973048+00:00,3.5
2020-03-14 21:50:06.752786+00:00,569
2020-03-14 21:18:39.916401+00:00,1000
2020-03-14 21:06:16.627266+00:00,24
2020-03-14 21:00:05.678762+00:00,28
2020-03-14 20:37:08.710320+00:00,116.1
2020-03-14 20:27:29.558030+00:00,80.5
2020-03-14 19:53:30.177575+00:00,619.04
2020-03-14 19:22:01.925664+00:00,146
2020-03-14 19:17:25.169118+00:00,1177.72
2020-03-14 19:09:24.003168+00:00,111
2020-03-14 19:06:05.697117+00:00,900
2020-03-14 19:01:37.926015+00:00,229
2020-03-14 18:39:21.120772+00:00,1538
2020-03-14 18:27:44.753372+00:00,430
2020-03-14 18:23:36.512425+00:00,93
2020-03-14 18:10:23.186722+00:00,140
2020-03-14 17:58:06.173483+00:00,2167.84
2020-03-14 17:03:19.558446+00:00,53
2020-03-14 16:55:59.008277+00:00,70
2020-03-14 16:37:54.615617+00:00,823
2020-03-14 16:37:24.134908+00:00,385
2020-03-14 16:37:22.534253+00:00,13.5
2020-03-14 15:40:45.616382+00:00,400.98
2020-03-14 14:27:53.244997+00:00,222
2020-03-14 14:03:10.658685+00:00,20
2020-03-14 06:27:27.373475+00:00,30.5
2020-03-14 06:20:11.670590+00:00,21
2020-03-14 04:37:53.397667+00:00,132
2020-03-14 04:11:41.901619+00:00,39.03
2020-03-14 04:05:14.778381+00:00,180
2020-03-14 04:04:39.820779+00:00,100
2020-03-14 03:47:50.882727+00:00,250
2020-03-14 03:37:32.602618+00:00,338
2020-03-14 03:29:29.296938+00:00,2
2020-03-14 03:21:07.799770+00:00,300
2020-03-14 03:00:47.711204+00:00,632.13
2020-03-14 02:57:02.659040+00:00,132
2020-03-14 02:49:03.461057+00:00,38.85
2020-03-14 01:57:05.584457+00:00,14
2020-03-14 01:53:18.689108+00:00,195
2020-03-14 01:32:41.990113+00:00,92
2020-03-14 01:28:51.338990+00:00,89
2020-03-14 01:21:22.931795+00:00,209
2020-03-14 01:14:17.204944+00:00,209.3
2020-03-14 01:11:12.222119+00:00,363
2020-03-14 01:02:31.332412+00:00,576
2020-03-14 01:00:54.437174+00:00,29.9
2020-03-14 00:29:45.041703+00:00,28.5
2020-03-14 00:15:01.324483+00:00,39.9
2020-03-14 00:08:52.162745+00:00,38
2020-03-13 23:48:51.802376+00:00,258
2020-03-13 22:34:02.521204+00:00,515
2020-03-13 21:21:24.909510+00:00,56
2020-03-13 21:17:59.304928+00:00,73
2020-03-13 20:58:12.011958+00:00,138
2020-03-13 20:49:35.259361+00:00,151
2020-03-13 20:38:16.060077+00:00,445
2020-03-13 19:59:26.344000+00:00,71
2020-03-13 19:57:27.847268+00:00,400
2020-03-13 17:22:47.207680+00:00,186.3
2020-03-13 17:16:42.149903+00:00,15
2020-03-13 17:15:20.108292+00:00,70
2020-03-13 15:36:10.833439+00:00,82
2020-03-13 15:35:27.974219+00:00,24.3
2020-03-13 15:15:29.508312+00:00,4790.97
2020-03-13 06:26:52.958135+00:00,1035
2020-03-13 03:34:36.057875+00:00,2004.2
2020-03-13 03:29:08.787879+00:00,34
2020-03-13 03:20:42.767480+00:00,463.5
2020-03-13 02:55:47.411801+00:00,300
2020-03-13 01:58:10.350566+00:00,69.8
2020-03-13 01:43:45.469843+00:00,44
2020-03-12 22:00:45.266251+00:00,66
2020-03-12 21:45:11.864254+00:00,69
2020-03-12 21:17:07.823570+00:00,1.1
2020-03-12 21:13:51.636712+00:00,26.08
2020-03-12 21:13:24.665705+00:00,52
2020-03-12 21:13:21.764324+00:00,52
2020-03-12 20:49:53.628436+00:00,5030.74
2020-03-12 20:39:42.764347+00:00,1001
2020-03-12 19:56:31.947713+00:00,12.9
2020-03-12 19:38:31.318851+00:00,417.87
2020-03-12 19:17:28.317858+00:00,312.94
2020-03-12 19:12:17.590846+00:00,180
2020-03-12 18:24:56.873425+00:00,207
2020-03-12 17:53:55.273012+00:00,1900
2020-03-12 17:34:06.914676+00:00,12.5
2020-03-12 16:56:46.405637+00:00,27
2020-03-12 16:48:50.126606+00:00,115
2020-03-12 15:37:00.857747+00:00,20
2020-03-12 01:53:17.564859+00:00,499
2020-03-12 01:47:53.418300+00:00,1330.74
2020-03-12 01:39:49.407844+00:00,13
2020-03-12 01:37:43.826449+00:00,19.9
2020-03-12 00:39:52.140013+00:00,25
2020-03-12 00:32:27.033579+00:00,6
2020-03-11 23:01:18.557484+00:00,74
2020-03-11 21:35:22.686940+00:00,115
2020-03-11 21:30:04.759254+00:00,182
2020-03-11 20:39:02.701170+00:00,105
2020-03-11 20:36:56.368908+00:00,100
2020-03-11 20:20:07.723811+00:00,201.25
2020-03-11 19:36:37.992794+00:00,199
2020-03-11 17:47:11.977291+00:00,228.2
2020-03-11 17:41:27.635785+00:00,112
2020-03-11 17:37:24.579015+00:00,750
2020-03-11 17:35:28.183475+00:00,26.67
2020-03-11 17:18:14.581001+00:00,862.48
2020-03-11 17:06:12.803753+00:00,88.8
2020-03-11 16:26:40.904183+00:00,66
2020-03-11 15:29:26.826822+00:00,19
2020-03-11 15:25:51.954525+00:00,313.17
2020-03-11 14:59:11.982095+00:00,48.6
2020-03-11 14:10:28.443645+00:00,1565.87
2020-03-11 05:08:26.633521+00:00,100
2020-03-11 04:58:57.483415+00:00,134
2020-03-11 04:14:44.860037+00:00,7
2020-03-11 03:43:43.796874+00:00,53.23
2020-03-11 02:33:10.766501+00:00,99
2020-03-11 02:11:01.994119+00:00,296.79
2020-03-11 02:02:49.249496+00:00,393.58
2020-03-11 01:17:25.191149+00:00,100
2020-03-11 00:55:50.377178+00:00,645.9
2020-03-11 00:52:12.834623+00:00,1017.29
2020-03-11 00:41:04.670750+00:00,54
2020-03-11 00:33:52.592307+00:00,229
2020-03-11 00:30:23.474154+00:00,32
2020-03-11 00:14:28.453511+00:00,26
2020-03-11 00:13:21.936692+00:00,23.5
2020-03-10 23:47:23.343481+00:00,35.39
2020-03-10 22:52:10.130987+00:00,3421.34
2020-03-10 21:49:39.638831+00:00,100
2020-03-10 21:44:04.423409+00:00,19.27
2020-03-10 21:20:35.911618+00:00,24.3
2020-03-10 20:41:33.216798+00:00,442.75
2020-03-10 20:10:45.298808+00:00,44
2020-03-10 20:02:09.807744+00:00,91
2020-03-10 19:38:27.894239+00:00,5015
2020-03-10 16:24:11.128360+00:00,282.27
2020-03-10 15:22:02.321010+00:00,40.32
2020-03-10 15:04:32.682074+00:00,403.25
2020-03-10 05:12:11.391612+00:00,130
2020-03-10 04:47:53.291306+00:00,10
2020-03-10 04:34:04.403376+00:00,601.45
2020-03-10 03:01:40.868767+00:00,11
2020-03-10 02:43:52.407093+00:00,89
2020-03-10 02:04:42.863753+00:00,229
2020-03-10 01:41:04.591893+00:00,95.3
2020-03-10 01:40:51.632765+00:00,33.6
2020-03-10 01:38:26.151263+00:00,155.5
2020-03-09 23:03:13.404396+00:00,1200
2020-03-09 22:30:33.879197+00:00,188.16
2020-03-09 22:06:55.885800+00:00,27
2020-03-09 20:05:46.320527+00:00,148
2020-03-09 19:27:33.254723+00:00,179.07
2020-03-09 18:23:30.997165+00:00,50
2020-03-09 16:32:30.179065+00:00,2678.91
2020-03-09 16:09:13.702141+00:00,12
2020-03-09 13:46:09.343538+00:00,72.5
2020-03-09 07:09:26.594693+00:00,20
2020-03-09 05:41:32.421823+00:00,1225.52
2020-03-09 05:12:10.961879+00:00,300
2020-03-09 04:31:31.475450+00:00,17.4
2020-03-09 04:28:03.962253+00:00,649
2020-03-09 03:13:30.720910+00:00,10.42
2020-03-09 03:09:14.214458+00:00,408
2020-03-09 03:00:00.148510+00:00,500
2020-03-09 02:59:31.758404+00:00,10.42
2020-03-09 02:34:25.341223+00:00,10.42
2020-03-09 02:31:24.791720+00:00,185
2020-03-09 02:26:36.329066+00:00,120
2020-03-09 02:16:07.374542+00:00,199.5
2020-03-09 01:52:53.679736+00:00,37.45
2020-03-09 01:50:22.302923+00:00,5034.22
2020-03-09 01:33:58.795940+00:00,39
2020-03-09 01:21:56.158197+00:00,24
2020-03-09 00:58:24.072480+00:00,23.5
2020-03-09 00:36:34.810239+00:00,338
2020-03-09 00:15:23.396771+00:00,77
2020-03-09 00:09:08.459324+00:00,412
2020-03-08 23:56:23.260937+00:00,36.81
2020-03-08 23:20:08.792313+00:00,650
2020-03-08 22:53:03.616063+00:00,357
2020-03-08 22:29:01.153194+00:00,65.5
2020-03-08 21:56:22.997228+00:00,71
2020-03-08 21:22:12.672694+00:00,42.87
2020-03-08 21:21:59.315869+00:00,20
2020-03-08 21:13:26.997846+00:00,31
2020-03-08 20:04:52.406603+00:00,173.2
2020-03-08 19:54:04.310555+00:00,126
2020-03-08 19:49:16.805318+00:00,100
2020-03-08 19:02:25.502239+00:00,30
2020-03-08 18:19:37.713089+00:00,56.4
2020-03-08 17:20:28.624136+00:00,50
2020-03-08 14:06:35.718033+00:00,45
2020-03-08 09:51:29.365406+00:00,12.76
2020-03-08 09:16:53.911060+00:00,345
2020-03-08 08:29:04.570809+00:00,190
2020-03-08 08:18:13.399962+00:00,1385
2020-03-08 06:19:22.023742+00:00,200
2020-03-08 05:03:36.861304+00:00,204.7
2020-03-08 05:00:50.056151+00:00,2271
2020-03-08 02:51:39.911753+00:00,46.66
2020-03-08 02:29:30.379882+00:00,144.9
2020-03-08 01:16:01.133145+00:00,1000
2020-03-08 01:15:24.930862+00:00,930.74
2020-03-08 00:03:14.214563+00:00,253
2020-03-07 22:59:21.624833+00:00,32.4
2020-03-07 22:47:03.158650+00:00,600
2020-03-07 22:05:17.737721+00:00,430.74
2020-03-07 21:34:34.998727+00:00,64
2020-03-07 21:28:45.168973+00:00,61
2020-03-07 21:26:43.260065+00:00,61
2020-03-07 21:25:20.959417+00:00,1377.7
2020-03-07 21:24:39.350104+00:00,10
2020-03-07 20:59:18.307158+00:00,710
2020-03-07 20:57:39.150786+00:00,134
2020-03-07 19:09:24.946558+00:00,137.69
2020-03-07 18:46:53.347152+00:00,56
2020-03-07 18:34:52.155659+00:00,204
2020-03-07 18:24:16.596657+00:00,1402.66
2020-03-07 18:00:33.789463+00:00,37.45
2020-03-07 17:23:24.448771+00:00,228.34
2020-03-07 16:35:57.490579+00:00,27.5
2020-03-07 16:25:20.055154+00:00,5015
2020-03-07 16:08:23.606783+00:00,93.64
2020-03-07 15:57:41.843210+00:00,228
2020-03-07 15:34:56.367359+00:00,49.1
2020-03-07 14:24:27.497310+00:00,30
2020-03-07 09:31:01.920313+00:00,78
2020-03-07 08:56:36.857370+00:00,649
2020-03-07 08:10:30.546162+00:00,165
2020-03-07 08:01:08.673265+00:00,1339
2020-03-07 05:31:55.888630+00:00,750
2020-03-07 05:29:31.882196+00:00,9
2020-03-07 05:28:43.096905+00:00,90
2020-03-07 05:28:31.687291+00:00,100.05
2020-03-07 05:14:16.088577+00:00,293.25
2020-03-07 04:32:32.573549+00:00,195.8
2020-03-07 04:30:32.208013+00:00,133.4
2020-03-07 03:46:17.915449+00:00,2003.54
2020-03-07 03:44:54.659828+00:00,1076.5
2020-03-07 02:53:30.751876+00:00,63
2020-03-07 01:43:20.859914+00:00,230
2020-03-07 01:35:47.276127+00:00,185
2020-03-07 01:19:59.121842+00:00,136.44
2020-03-07 01:13:07.226247+00:00,37
2020-03-07 01:13:00.332390+00:00,30
2020-03-07 01:11:33.905803+00:00,393.82
2020-03-07 00:52:50.550310+00:00,330
2020-03-07 00:40:32.149236+00:00,55
2020-03-07 00:38:21.232729+00:00,39.8
2020-03-07 00:12:10.857113+00:00,165
2020-03-07 00:00:45.143189+00:00,230
2020-03-06 23:52:23.398298+00:00,92.5
2020-03-06 23:51:33.640994+00:00,37
2020-03-06 23:23:20.875304+00:00,503.2
2020-03-06 23:19:31.619715+00:00,203.3
2020-03-06 21:53:40.700579+00:00,37.45
2020-03-06 20:53:24.935794+00:00,247
2020-03-06 18:55:18.448067+00:00,349
2020-03-06 16:18:40.609097+00:00,242
2020-03-06 15:25:39.519711+00:00,24.8
2020-03-06 15:24:47.138603+00:00,24.3
2020-03-06 14:02:01.950808+00:00,476.3
2020-03-06 05:35:58.342235+00:00,36
2020-03-06 02:53:29.512596+00:00,302.26
2020-03-06 02:02:15.574816+00:00,430
2020-03-06 01:44:36.822114+00:00,111.8
2020-03-06 01:34:39.840465+00:00,599.04
2020-03-06 01:03:39.771157+00:00,7.9
2020-03-06 00:57:51.353624+00:00,60
2020-03-06 00:41:48.290390+00:00,226.55
2020-03-06 00:29:29.404688+00:00,111
2020-03-05 23:55:49.331506+00:00,173.12
2020-03-05 23:17:41.156790+00:00,153.89
2020-03-05 22:33:56.559552+00:00,57.71
2020-03-05 22:32:45.989813+00:00,346.24
2020-03-05 22:28:47.622837+00:00,23.2
2020-03-05 22:18:35.865476+00:00,5015
2020-03-05 21:32:24.772741+00:00,1154.14
2020-03-05 20:16:40.200742+00:00,346.24
2020-03-05 18:03:43.983727+00:00,324
2020-03-05 17:48:46.338594+00:00,100
2020-03-05 17:45:35.059292+00:00,100
2020-03-05 17:42:11.776536+00:00,186.3
2020-03-05 17:36:56.145972+00:00,25
2020-03-05 15:21:26.586639+00:00,88
2020-03-05 13:57:20.392524+00:00,621.02
2020-03-05 07:58:29.181217+00:00,305
2020-03-05 07:09:56.122861+00:00,188
2020-03-05 06:29:22.804457+00:00,150
2020-03-05 04:33:55.874164+00:00,99
2020-03-05 04:03:27.631602+00:00,987.85
2020-03-05 03:37:39.390230+00:00,10
2020-03-05 02:53:58.029181+00:00,157.55
2020-03-05 00:27:54.172568+00:00,49.5
2020-03-05 00:22:56.283733+00:00,1232.1
2020-03-04 23:43:36.847686+00:00,51.7
2020-03-04 23:26:07.404389+00:00,30
2020-03-04 20:52:56.596414+00:00,48
2020-03-04 20:33:37.564755+00:00,260
2020-03-04 20:24:35.410556+00:00,633
2020-03-04 19:30:22.281320+00:00,10
2020-03-04 18:58:22.708300+00:00,50
2020-03-04 18:03:36.324139+00:00,292.5
2020-03-04 16:20:17.605182+00:00,233.76
2020-03-04 16:01:21.018948+00:00,289
2020-03-04 15:45:16.454343+00:00,390.5
2020-03-04 14:54:02.929787+00:00,53.1
2020-03-04 02:52:30.190250+00:00,259
2020-03-04 01:37:09.488449+00:00,55
2020-03-03 22:23:32.054581+00:00,400
2020-03-03 19:53:50.117446+00:00,2348.05
2020-03-03 17:36:06.895780+00:00,16.53
2020-03-03 17:03:28.871620+00:00,108
2020-03-03 16:14:44.020302+00:00,80
2020-03-03 03:29:25.004511+00:00,1089
2020-03-03 03:17:46.360960+00:00,640
2020-03-03 00:55:45.384248+00:00,36.61
2020-03-03 00:36:54.376661+00:00,700
2020-03-03 00:22:25.897228+00:00,79.99
2020-03-02 21:28:33.839092+00:00,279
2020-03-02 21:04:43.240239+00:00,1608.91
2020-03-02 19:03:21.819491+00:00,21.57
2020-03-02 14:53:51.741264+00:00,1466.73
2020-03-02 14:14:11.813751+00:00,29.39
2020-03-02 14:12:45.150974+00:00,234.68
2020-03-02 02:58:05.883654+00:00,1000
2020-03-02 00:10:16.480579+00:00,196
2020-03-01 23:38:36.522469+00:00,287
2020-03-01 21:51:51.458536+00:00,208.02
2020-03-01 20:45:42.695210+00:00,70
2020-03-01 19:56:26.018091+00:00,118.8
2020-03-01 19:47:37.333230+00:00,85
2020-03-01 19:24:26.842408+00:00,1
2020-03-01 19:18:42.937867+00:00,190
2020-03-01 18:57:42.366469+00:00,825
2020-03-01 18:52:00.738752+00:00,197.3
2020-03-01 18:04:12.098530+00:00,127
2020-03-01 17:54:27.660674+00:00,110.4
2020-03-01 17:20:37.056905+00:00,369
2020-03-01 16:15:20.149969+00:00,476
2020-03-01 08:28:06.354045+00:00,165
2020-03-01 08:18:12.272748+00:00,36.29
2020-03-01 08:04:11.493215+00:00,1020
2020-03-01 06:00:47.519832+00:00,25.88
2020-03-01 05:23:21.666699+00:00,19.45
2020-03-01 05:20:31.361382+00:00,500
2020-03-01 04:21:13.757436+00:00,36.38
2020-03-01 03:48:20.472323+00:00,500
2020-03-01 02:32:10.910205+00:00,12
2020-03-01 01:51:13.038064+00:00,48.95
2020-03-01 01:49:11.430327+00:00,23.9
2020-03-01 01:43:05.927456+00:00,55
2020-03-01 01:29:56.097112+00:00,118.89
2020-03-01 00:19:03.602622+00:00,27.5
2020-03-01 00:17:38.301092+00:00,986.31
2020-02-29 23:52:22.058554+00:00,539
2020-02-29 23:10:50.816046+00:00,2290
2020-02-29 22:59:07.030496+00:00,1000
2020-02-29 21:29:51.279171+00:00,300
2020-02-29 20:02:46.283916+00:00,25.31
2020-02-29 19:39:59.595333+00:00,1077.09
2020-02-29 17:19:10.542886+00:00,334
2020-02-29 17:02:04.936135+00:00,17.77
2020-02-29 16:40:10.478873+00:00,34.83
2020-02-29 06:08:54.018652+00:00,544.5
2020-02-29 05:43:18.838000+00:00,13
2020-02-29 04:04:22.803005+00:00,17.5
2020-02-29 03:53:23.520919+00:00,888.8
2020-02-29 02:27:31.280623+00:00,375
2020-02-29 02:13:45.519310+00:00,229
2020-02-29 00:48:34.523365+00:00,48.81
2020-02-29 00:14:53.842242+00:00,39
2020-02-28 23:06:08.922231+00:00,33.77
2020-02-28 21:48:17.721031+00:00,99
2020-02-28 21:39:49.415660+00:00,534
2020-02-28 20:47:34.354224+00:00,12
2020-02-28 20:33:48.724083+00:00,170
2020-02-28 19:41:49.906934+00:00,2032.48
2020-02-28 19:39:13.352888+00:00,1100
2020-02-28 18:36:40.070723+00:00,400
2020-02-28 14:41:24.059998+00:00,185
2020-02-28 12:42:53.065257+00:00,140.61
2020-02-28 02:29:47.533453+00:00,69
2020-02-28 02:29:28.606613+00:00,12.5
2020-02-28 01:28:18.428259+00:00,98.5
2020-02-27 21:10:45.513882+00:00,80
2020-02-27 20:53:31.817050+00:00,560.05
2020-02-27 19:55:56.754020+00:00,26.5
2020-02-27 19:49:44.030721+00:00,99
2020-02-27 19:43:29.282845+00:00,275
2020-02-27 18:19:11.830426+00:00,114
2020-02-27 17:23:58.741690+00:00,457.7
2020-02-27 14:55:46.601734+00:00,600
2020-02-27 05:33:13.538784+00:00,21.5
2020-02-27 05:32:02.565481+00:00,56
2020-02-27 04:44:19.175691+00:00,70
2020-02-27 04:39:42.729080+00:00,83
2020-02-27 04:04:33.425967+00:00,17
2020-02-27 04:02:45.570746+00:00,32
2020-02-27 04:02:20.596438+00:00,304.75
2020-02-27 02:58:53.938457+00:00,72
2020-02-27 02:48:18.226266+00:00,162
2020-02-27 02:27:18.908027+00:00,68.5
2020-02-27 01:48:26.416125+00:00,165.6
2020-02-27 00:31:25.905595+00:00,99.9
2020-02-26 20:39:46.208365+00:00,526.9
2020-02-26 20:08:06.162282+00:00,282.7
2020-02-26 17:43:18.334663+00:00,20
2020-02-26 16:50:11.461548+00:00,828
2020-02-26 16:37:15.361608+00:00,770
2020-02-26 15:33:18.519714+00:00,24.9
2020-02-26 14:56:58.427931+00:00,372.6
2020-02-26 14:12:17.875641+00:00,40
2020-02-26 03:31:41.573745+00:00,33.5
2020-02-26 00:48:23.824406+00:00,2000
2020-02-26 00:44:28.354017+00:00,180
2020-02-25 22:54:42.043508+00:00,384.8
2020-02-25 22:47:34.725575+00:00,4400
2020-02-25 21:19:50.484643+00:00,682
2020-02-25 20:49:46.954114+00:00,382
2020-02-25 20:35:48.022029+00:00,17.5
2020-02-25 20:29:30.943645+00:00,78
2020-02-25 18:27:13.175870+00:00,112
2020-02-25 13:17:03.345204+00:00,111
2020-02-25 04:25:35.307906+00:00,436
2020-02-25 02:49:04.517644+00:00,990
2020-02-25 00:49:51.334244+00:00,35
2020-02-25 00:36:09.074857+00:00,504
2020-02-24 23:04:55.822265+00:00,380
2020-02-24 22:38:24.652973+00:00,546.84
2020-02-24 22:13:16.676577+00:00,87.54
2020-02-24 21:46:36.550064+00:00,20
2020-02-24 21:02:40.131973+00:00,256.45
2020-02-24 20:45:30.568429+00:00,105
2020-02-24 18:23:18.658199+00:00,193.16
